filename,format,video_codec_name,video_height,video_width,video_nb_frames,video_bit_rate,video_duration,video_start_time,video_fps,audio_codec_name,audio_channels,audio_sample_rate,audio_nb_frames,audio_bit_rate,audio_duration,audio_start_time
aryesdeggf.mp4,QuickTime / MOV,h264,1080,1920,300.0,2631915.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69311.0,10.0,0.0
asabhwhxbh.mp4,QuickTime / MOV,h264,1080,1920,300.0,2904611.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69317.0,10.0,0.0
asjwojmbtw.mp4,QuickTime / MOV,h264,1080,1920,300.0,3122340.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69496.0,10.0,0.0
asswuixayc.mp4,QuickTime / MOV,h264,1080,1920,300.0,3726131.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69265.0,10.0,0.0
aszpchzkyg.mp4,QuickTime / MOV,h264,720,1280,301.0,1181516.0,10.02518,0.0,30.0244,aac,1,44100.0,432.0,69271.0,10.0,0.0
atdwnhxgoe.mp4,QuickTime / MOV,h264,1080,1920,300.0,2944203.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69333.0,10.0,0.0
ateeagebpq.mp4,QuickTime / MOV,h264,1080,1920,300.0,3174263.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69271.0,10.0,0.0
atlgptyibs.mp4,QuickTime / MOV,h264,1080,1920,300.0,3588579.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69269.0,10.0,0.0
atptcqosxk.mp4,QuickTime / MOV,h264,1080,1920,300.0,2358619.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69259.0,10.0,0.0
atsqpfujai.mp4,QuickTime / MOV,h264,1080,1920,300.0,3748299.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69296.0,10.0,0.0
aunsxsgprx.mp4,QuickTime / MOV,h264,1080,1920,300.0,3108534.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69273.0,10.0,0.0
auttzzzosj.mp4,QuickTime / MOV,h264,1080,1920,300.0,2900005.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69286.0,10.0,0.0
auwxgkkipp.mp4,QuickTime / MOV,h264,720,1280,301.0,1191569.0,10.025046,0.0,30.0248,aac,1,44100.0,432.0,69300.0,10.0,0.0
auxtpaboto.mp4,QuickTime / MOV,h264,1080,1920,300.0,3519095.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69334.0,10.0,0.0
avaideasjj.mp4,QuickTime / MOV,h264,1080,1920,300.0,2864094.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69226.0,10.0,0.0
avfoukjslp.mp4,QuickTime / MOV,h264,1080,1920,300.0,3640774.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69364.0,10.0,0.0
avowqomohu.mp4,QuickTime / MOV,h264,1080,1920,300.0,2715821.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69302.0,10.0,0.0
avtsotbmxb.mp4,QuickTime / MOV,h264,1080,1920,300.0,3159499.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69320.0,10.0,0.0
avwabkfjnx.mp4,QuickTime / MOV,h264,1080,1920,300.0,2905187.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69340.0,10.0,0.0
avxkxnaxfa.mp4,QuickTime / MOV,h264,1080,1920,300.0,3337398.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69287.0,10.0,0.0
awpnjkemhd.mp4,QuickTime / MOV,h264,1080,1920,300.0,4157210.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69299.0,10.0,0.0
awrvggbava.mp4,QuickTime / MOV,h264,1080,1920,300.0,2529925.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69291.0,10.0,0.0
awtuzutzcg.mp4,QuickTime / MOV,h264,1080,1920,300.0,2543879.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69291.0,10.0,0.0
axbnxjivlr.mp4,QuickTime / MOV,h264,720,1280,301.0,1509537.0,10.02518,0.0,30.0244,aac,1,44100.0,432.0,69289.0,10.0,0.0
axmwuiabtk.mp4,QuickTime / MOV,h264,1080,1920,300.0,2916148.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69341.0,10.0,0.0
axwvfkdsaq.mp4,QuickTime / MOV,h264,1080,1920,300.0,3527648.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69343.0,10.0,0.0
ayclhmjajg.mp4,QuickTime / MOV,h264,1080,1920,300.0,2542646.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69241.0,10.0,0.0
ayfahboitj.mp4,QuickTime / MOV,h264,1080,1920,300.0,2347602.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69281.0,10.0,0.0
ayhhqjvchn.mp4,QuickTime / MOV,h264,1080,1920,300.0,2608142.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69278.0,10.0,0.0
ayijzcgmxu.mp4,QuickTime / MOV,h264,1080,1920,300.0,2792213.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69324.0,10.0,0.0
ayldgxapih.mp4,QuickTime / MOV,h264,1080,1920,300.0,3014560.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69333.0,10.0,0.0
aypwdoupiz.mp4,QuickTime / MOV,h264,1080,1920,300.0,2994544.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69270.0,10.0,0.0
ayququayvl.mp4,QuickTime / MOV,h264,1080,1920,300.0,2420413.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69317.0,10.0,0.0
ayregwfkuy.mp4,QuickTime / MOV,h264,1080,1920,300.0,3236748.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69253.0,10.0,0.0
ayvmqddutg.mp4,QuickTime / MOV,h264,1080,1920,300.0,3052597.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69329.0,10.0,0.0
ayxpdzgpui.mp4,QuickTime / MOV,h264,1080,1920,300.0,2643118.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69326.0,10.0,0.0
azdqpyvtjf.mp4,QuickTime / MOV,h264,1080,1920,300.0,3570683.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69334.0,10.0,0.0
azexbcjrxd.mp4,QuickTime / MOV,h264,1080,1920,300.0,2789962.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69324.0,10.0,0.0
aznsswvnxo.mp4,QuickTime / MOV,h264,1080,1920,300.0,2792883.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69284.0,10.0,0.0
azpamhpoyy.mp4,QuickTime / MOV,h264,1080,1920,300.0,2357794.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69259.0,10.0,0.0
azppkqhqpi.mp4,QuickTime / MOV,h264,1080,1920,300.0,2846091.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69346.0,10.0,0.0
azstxtuuqs.mp4,QuickTime / MOV,h264,1080,1920,300.0,2682783.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69309.0,10.0,0.0
azvnmgesce.mp4,QuickTime / MOV,h264,1080,1920,300.0,2629675.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69311.0,10.0,0.0
azxzqxskzm.mp4,QuickTime / MOV,h264,1080,1920,300.0,3361822.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69255.0,10.0,0.0
azylwizjmc.mp4,QuickTime / MOV,h264,1080,1920,300.0,3183956.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69311.0,10.0,0.0
azzhropiql.mp4,QuickTime / MOV,h264,1080,1920,300.0,2780715.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69286.0,10.0,0.0
baajwwebva.mp4,QuickTime / MOV,h264,1080,1920,300.0,2909653.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69300.0,10.0,0.0
bbnpuynemf.mp4,QuickTime / MOV,h264,1080,1920,300.0,3804107.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69305.0,10.0,0.0
bcwpmauyhg.mp4,QuickTime / MOV,h264,1080,1920,300.0,3099826.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69271.0,10.0,0.0
bdftdpohva.mp4,QuickTime / MOV,h264,1080,1920,300.0,2270885.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69334.0,10.0,0.0
bdxlkzmnyt.mp4,QuickTime / MOV,h264,1080,1920,300.0,3560030.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69259.0,10.0,0.0
berbcixvjc.mp4,QuickTime / MOV,h264,1080,1920,300.0,2715926.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69268.0,10.0,0.0
betdiwiwql.mp4,QuickTime / MOV,h264,1080,1920,300.0,2426847.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69348.0,10.0,0.0
bewdlknhhi.mp4,QuickTime / MOV,h264,1080,1920,300.0,3657864.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69284.0,10.0,0.0
beyhcwgavh.mp4,QuickTime / MOV,h264,1080,1920,300.0,3203664.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69325.0,10.0,0.0
bfgrxafoef.mp4,QuickTime / MOV,h264,1080,1920,300.0,2543087.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69291.0,10.0,0.0
bfgzqxwhti.mp4,QuickTime / MOV,h264,1080,1920,300.0,2914851.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69290.0,10.0,0.0
bfoktrnuxj.mp4,QuickTime / MOV,h264,1080,1920,300.0,2570530.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69281.0,10.0,0.0
bfyhfmdztn.mp4,QuickTime / MOV,h264,1080,1920,300.0,3274517.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69356.0,10.0,0.0
bgexonjbpn.mp4,QuickTime / MOV,h264,1080,1920,300.0,2511624.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69291.0,10.0,0.0
bgrkttmsxd.mp4,QuickTime / MOV,h264,1080,1920,300.0,2449828.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69349.0,10.0,0.0
bgyimohqak.mp4,QuickTime / MOV,h264,1080,1920,300.0,3275495.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69250.0,10.0,0.0
bhwevhjvwx.mp4,QuickTime / MOV,h264,1080,1920,300.0,2270513.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69298.0,10.0,0.0
bhykihwhkv.mp4,QuickTime / MOV,h264,1080,1920,300.0,3988573.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69319.0,10.0,0.0
bifaizxtsc.mp4,QuickTime / MOV,h264,1080,1920,300.0,3166677.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69296.0,10.0,0.0
bjbmxdthaa.mp4,QuickTime / MOV,h264,1080,1920,300.0,3815873.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69305.0,10.0,0.0
bjmhknfumi.mp4,QuickTime / MOV,h264,1080,1920,300.0,3083841.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69290.0,10.0,0.0
bjmveqttsq.mp4,QuickTime / MOV,h264,1080,1920,300.0,2689882.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69349.0,10.0,0.0
bjuwpszfiu.mp4,QuickTime / MOV,h264,1080,1920,300.0,2357037.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69272.0,10.0,0.0
bkixloqwgr.mp4,QuickTime / MOV,h264,1080,1920,300.0,2827154.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69320.0,10.0,0.0
bkjxcbphsp.mp4,QuickTime / MOV,h264,1080,1920,300.0,2408009.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69329.0,10.0,0.0
bkkkindqvf.mp4,QuickTime / MOV,h264,1080,1920,300.0,2480771.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69292.0,10.0,0.0
blhhutqvsw.mp4,QuickTime / MOV,h264,1080,1920,300.0,2415113.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69209.0,10.0,0.0
bljafwdkgk.mp4,QuickTime / MOV,h264,1080,1920,300.0,2643961.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69347.0,10.0,0.0
blqrkgjsun.mp4,QuickTime / MOV,h264,1080,1920,300.0,3769125.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69274.0,10.0,0.0
blyzlljblm.mp4,QuickTime / MOV,h264,1080,1920,300.0,3377409.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69340.0,10.0,0.0
bmskphjibo.mp4,QuickTime / MOV,h264,1080,1920,300.0,2953992.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69335.0,10.0,0.0
bmzkjqilog.mp4,QuickTime / MOV,h264,1080,1920,300.0,3294606.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69255.0,10.0,0.0
bnmtqdhxig.mp4,QuickTime / MOV,h264,1080,1920,300.0,3383242.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69256.0,10.0,0.0
bnwxqegocz.mp4,QuickTime / MOV,h264,1080,1920,300.0,3500601.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69343.0,10.0,0.0
bonanummuk.mp4,QuickTime / MOV,h264,1080,1920,300.0,3022105.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69307.0,10.0,0.0
boruwivyxw.mp4,QuickTime / MOV,h264,720,1280,301.0,1600621.0,10.02518,0.0,30.0244,aac,1,44100.0,432.0,69253.0,10.0,0.0
bowapsnlpk.mp4,QuickTime / MOV,h264,1080,1920,300.0,2507108.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69305.0,10.0,0.0
bowgnwjhqe.mp4,QuickTime / MOV,h264,1080,1920,300.0,2802922.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69288.0,10.0,0.0
bozetkdhoi.mp4,QuickTime / MOV,h264,1080,1920,300.0,3222007.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69292.0,10.0,0.0
bpauyhxnlj.mp4,QuickTime / MOV,h264,1080,1920,300.0,2239157.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69269.0,10.0,0.0
bpjtvwbzjn.mp4,QuickTime / MOV,h264,1080,1920,300.0,2723294.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69268.0,10.0,0.0
bpkklvxqfc.mp4,QuickTime / MOV,h264,1080,1920,300.0,3284328.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69243.0,10.0,0.0
bpsofjvwqw.mp4,QuickTime / MOV,h264,1080,1920,300.0,3985116.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69277.0,10.0,0.0
bpuaoihwyh.mp4,QuickTime / MOV,h264,1080,1920,300.0,2866015.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69262.0,10.0,0.0
bpvjdhkspw.mp4,QuickTime / MOV,h264,1080,1920,300.0,2399363.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69311.0,10.0,0.0
bqjmnairer.mp4,QuickTime / MOV,h264,1080,1920,300.0,2630581.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69257.0,10.0,0.0
bqrmazghsj.mp4,QuickTime / MOV,h264,1080,1920,300.0,3957668.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69319.0,10.0,0.0
bqydwaxekh.mp4,QuickTime / MOV,h264,1080,1920,300.0,2869274.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69281.0,10.0,0.0
brlkkskcpw.mp4,QuickTime / MOV,h264,1920,1080,300.0,3792864.0,10.000367,0.0,29.9989,aac,1,48000.0,470.0,69329.0,10.0,0.0
brqqhvmbiv.mp4,QuickTime / MOV,h264,1080,1920,300.0,2664655.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69289.0,10.0,0.0
brxjwopuzg.mp4,QuickTime / MOV,h264,1080,1920,300.0,3848157.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69257.0,10.0,0.0
bsaxncmxzz.mp4,QuickTime / MOV,h264,1080,1920,300.0,2720357.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69278.0,10.0,0.0
bshbncamhk.mp4,QuickTime / MOV,h264,1080,1920,300.0,2933310.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69323.0,10.0,0.0
bskwbhoenl.mp4,QuickTime / MOV,h264,1080,1920,300.0,3210865.0,10.01001,0.0,29.97,aac,1,48000.0,470.0,69301.0,10.0,0.0
